# mapping_set_id: "https://w3id.org/lmodel/fluxnova-bpm-platform/mappings/fluxnova_ai_provenance_to_nexus.sssom.tsv"
# mapping_set_version: "1.0.0"
# mapping_set_description: "Crosswalk from Fluxnova BPM AI Provenance overlay to IBM AI Atlas Nexus, W3C AIRO, DPV-AI, W3C PROV, schema.org, Croissant, DQV, and MLS"
# license: "https://www.apache.org/licenses/LICENSE-2.0"
# creator_id: ["https://w3id.org/lmodel"]
# mapping_date: "2026-05-15"
# subject_source: "https://w3id.org/lmodel/fluxnova-bpm-platform/ai-provenance/"
# curie_map:
#   fluxnova_bpm_ai_provenance: "https://w3id.org/lmodel/fluxnova-bpm-platform/ai-provenance/"
#   fluxnova_bpm_provenance: "https://w3id.org/lmodel/fluxnova-bpm-platform/provenance/"
#   linkml: "https://w3id.org/linkml/"
#   nexus: "https://ibm.github.io/ai-atlas-nexus/ontology/"
#   airo: "https://w3id.org/airo#"
#   dpv: "https://w3id.org/dpv#"
#   dpv_ai: "https://w3id.org/dpv/ai#"
#   dpv_risk: "https://w3id.org/dpv/risk#"
#   dqv: "http://www.w3.org/ns/dqv#"
#   cr: "http://mlcommons.org/croissant/"
#   mls: "http://www.w3.org/ns/mls#"
#   prov: "http://www.w3.org/ns/prov#"
#   schema: "http://schema.org/"
#   skos: "http://www.w3.org/2004/02/skos/core#"
#   semapv: "https://w3id.org/semapv/vocab/"

subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_date	author_id	comment
fluxnova_bpm_ai_provenance:context_window_tokens	context_window_tokens	skos:exactMatch	nexus:contextWindowSize		semapv:ManualMappingCuration	2026-05-15	https://w3id.org/lmodel	slot
fluxnova_bpm_ai_provenance:input_modalities	input_modalities	skos:exactMatch	nexus:hasInputModality		semapv:ManualMappingCuration	2026-05-15	https://w3id.org/lmodel	slot
fluxnova_bpm_ai_provenance:output_modalities	output_modalities	skos:exactMatch	nexus:hasOutputModality		semapv:ManualMappingCuration	2026-05-15	https://w3id.org/lmodel	slot
fluxnova_bpm_ai_provenance:is_part_of_ai_system	is_part_of_ai_system	skos:relatedMatch	nexus:AiSystem		semapv:ManualMappingCuration	2026-05-15	https://w3id.org/lmodel	slot
fluxnova_bpm_ai_provenance:is_part_of_ai_system	is_part_of_ai_system	skos:relatedMatch	airo:AISystem		semapv:ManualMappingCuration	2026-05-15	https://w3id.org/lmodel	slot
fluxnova_bpm_ai_provenance:invoked_model	invoked_model	skos:exactMatch	prov:wasAssociatedWith		semapv:ManualMappingCuration	2026-05-15	https://w3id.org/lmodel	slot
fluxnova_bpm_ai_provenance:base_model	base_model	skos:exactMatch	prov:wasDerivedFrom		semapv:ManualMappingCuration	2026-05-15	https://w3id.org/lmodel	slot
fluxnova_bpm_ai_provenance:license_uri	license_uri	skos:exactMatch	schema:license		semapv:ManualMappingCuration	2026-05-15	https://w3id.org/lmodel	slot
fluxnova_bpm_ai_provenance:AiModality	AiModality	skos:relatedMatch	nexus:Modality		semapv:ManualMappingCuration	2026-05-15	https://w3id.org/lmodel	enum
fluxnova_bpm_ai_provenance:AiModality	AiModality	skos:relatedMatch	airo:Modality		semapv:ManualMappingCuration	2026-05-15	https://w3id.org/lmodel	enum
